queried_airport,direction,icao24,callsign,dep_airport,arr_airport,firstSeen,lastSeen,home,other,ts,hour,al_icao,airline,lh_group,o_country,o_continent,reach,o_lat,o_lon,home_lat,home_lon,dist_km
EDDM,departure,3c66a7,DLH6YW,EDDM,ESGG,1787125151.0,1787130350,EDDM,ESGG,1787125151.0,9,DLH,Lufthansa,True,SE,EU,Europe,57.6628,12.2798,48.353802,11.7861,1035.6329475559055
EDDM,departure,502cce,BTI8ED,EDDM,EVRA,1787125023.0,1787131459,EDDM,EVRA,1787125023.0,9,BTI,Air Baltic,False,LV,EU,Europe,56.920752,23.970711,48.353802,11.7861,1254.6428788634457
EDDM,departure,3c6486,DLH7PW,EDDM,LBLS,1787124982.0,1787129817,EDDM,LBLS,1787124982.0,9,DLH,Lufthansa,True,BG,EU,Europe,42.632465,23.650102,48.353802,11.7861,1120.466014267005
EDDM,departure,39856f,KLM1850,EDDM,EHAM,1787124919.0,1787129366,EDDM,EHAM,1787124919.0,9,KLM,KLM Royal Dutch Airlines,False,NL,EU,Europe,52.308601,4.76389,48.353802,11.7861,664.166274486877
EDDM,departure,452144,ELY252,EDDM,,1787124830.0,1787136169,EDDM,,1787124830.0,9,ELY,El Al Israel Airlines,False,,,unknown,,,48.353802,11.7861,
EDDM,departure,3c6521,LHX87K,EDDM,LEZL,1787124702.0,1787135036,EDDM,LEZL,1787124702.0,9,LHX,Other / unmatched,False,ES,EU,Europe,37.417999,-5.89311,48.353802,11.7861,1876.9921884931325
EDDM,departure,4b0295,SWR1XG,EDDM,LSZH,1787124585.0,1787126927,EDDM,LSZH,1787124585.0,9,SWR,Swiss,True,CH,EU,Europe,47.458056,8.548056,48.353802,11.7861,261.0790248574686
EDDM,departure,3c6917,CFG2VT,EDDM,EDDF,1787124571.0,1787126776,EDDM,EDDF,1787124571.0,9,CFG,Condor Flugdienst,False,DE,EU,Domestic,50.026706,8.55835,48.353802,11.7861,299.3253023081836
EDDM,departure,3c66ac,DLH4JA,EDDM,LROP,1787124468.0,1787129699,EDDM,LROP,1787124468.0,9,DLH,Lufthansa,True,RO,EU,Europe,44.571792,26.103285,48.353802,11.7861,1172.273078026738
EDDM,departure,3c65d7,DLH9LV,EDDM,EHAM,1787124390.0,1787128616,EDDM,EHAM,1787124390.0,9,DLH,Lufthansa,True,NL,EU,Europe,52.308601,4.76389,48.353802,11.7861,664.166274486877
EDDM,departure,502d0c,DLH63M,EDDM,,1787124339.0,1787130708,EDDM,,1787124339.0,9,DLH,Lufthansa,True,,,unknown,,,48.353802,11.7861,
EDDM,departure,3c6648,DLH8CF,EDDM,,1787124206.0,1787129189,EDDM,,1787124206.0,9,DLH,Lufthansa,True,,,unknown,,,48.353802,11.7861,
EDDM,departure,aace5c,AAL785,EDDM,KCLT,1787124146.0,1787158150,EDDM,KCLT,1787124146.0,9,AAL,American Airlines,False,US,,Intercontinental,35.2140007019043,-80.94309997558594,48.353802,11.7861,7350.6652794013735
EDDM,departure,3c6655,DLH1774,EDDM,LGTS,1787124071.0,1787130027,EDDM,LGTS,1787124071.0,9,DLH,Lufthansa,True,GR,EU,Europe,40.51928,22.970009,48.353802,11.7861,1241.5247714636366
EDDM,departure,3c48e8,LHX48N,EDDM,LEBL,1787123878.0,1787129900,EDDM,LEBL,1787123878.0,9,LHX,Other / unmatched,False,ES,EU,Europe,41.2971,2.07846,48.353802,11.7861,1094.6300447813323
EDDM,departure,3c6753,DLH7FL,EDDM,EDDF,1787123810.0,1787125917,EDDM,EDDF,1787123810.0,9,DLH,Lufthansa,True,DE,EU,Domestic,50.026706,8.55835,48.353802,11.7861,299.3253023081836
EDDM,departure,3c6676,DLH9WF,EDDM,ESSA,1787123678.0,1787130254,EDDM,ESSA,1787123678.0,9,DLH,Lufthansa,True,SE,EU,Europe,59.64849,17.928829,48.353802,11.7861,1317.1539995726077
EDDM,departure,3c65cc,DLH8YH,EDDM,EGCC,1787123605.0,1787130155,EDDM,EGCC,1787123605.0,9,DLH,Lufthansa,True,GB,EU,Europe,53.349375,-2.279521,48.353802,11.7861,1130.1311120568162
EDDM,departure,3c6523,LHX5KY,EDDM,LICZ,1787123586.0,1787130140,EDDM,LICZ,1787123586.0,9,LHX,Other / unmatched,False,IT,EU,Europe,37.401699,14.9224,48.353802,11.7861,1244.0537213530313
EDDM,departure,44ce72,BEL7DD,EDDM,EBBR,1787123500.0,1787127297,EDDM,EBBR,1787123500.0,9,BEL,Brussels Airlines,True,BE,EU,Europe,50.901402,4.48444,48.353802,11.7861,596.9780711668509
EDDM,departure,3c66e3,OCN5JU,EDDM,LEIB,1787123386.0,1787130689,EDDM,LEIB,1787123386.0,9,OCN,Discover Airlines,True,ES,EU,Europe,38.872898,1.37312,48.353802,11.7861,1344.3444360273038
EDDM,departure,a4ee82,DAL23,EDDM,KDTW,1787123202.0,1787156201,EDDM,KDTW,1787123202.0,9,DAL,Delta Air Lines,False,US,,Intercontinental,42.21377,-83.353786,48.353802,11.7861,6976.63897547364
EDDM,departure,3c64a7,DLH1CP,EDDM,LGAV,1787123068.0,1787130162,EDDM,LGAV,1787123068.0,9,DLH,Lufthansa,True,GR,EU,Europe,37.936401,23.9445,48.353802,11.7861,1517.678423211962
EDDM,departure,3c65d0,DLH7MA,EDDM,EGLL,1787123010.0,1787129545,EDDM,EGLL,1787123010.0,9,DLH,Lufthansa,True,GB,EU,Europe,51.470748,-0.459909,48.353802,11.7861,941.4502219841752
EDDM,departure,3c6522,LHX9JC,EDDM,EFHK,1787122695.0,1787130367,EDDM,EFHK,1787122695.0,8,LHX,Other / unmatched,False,FI,EU,Europe,60.318363,24.963341,48.353802,11.7861,1574.642671936596
EDDM,departure,3c5eed,EWG83FA,EDDM,EDDL,1787122623.0,1787125736,EDDM,EDDL,1787122623.0,8,EWG,Eurowings,True,DE,EU,Domestic,51.289501,6.76678,48.353802,11.7861,485.82278259661393
EDDM,departure,3c6643,DLH6LK,EDDM,ENGM,1787122508.0,1787128813,EDDM,ENGM,1787122508.0,8,DLH,Lufthansa,True,NO,EU,Europe,60.193901,11.1004,48.353802,11.7861,1317.2932288251484
EDDM,departure,3c64a8,DLH5MM,EDDM,EIDW,1787122338.0,1787130326,EDDM,EIDW,1787122338.0,8,DLH,Lufthansa,True,IE,EU,Europe,53.428713,-6.262121,48.353802,11.7861,1381.0178749074084
EDDM,departure,3c66b3,OCN1001,EDDM,EDDF,1787122230.0,1787124328,EDDM,EDDF,1787122230.0,8,OCN,Discover Airlines,True,DE,EU,Domestic,50.026706,8.55835,48.353802,11.7861,299.3253023081836
EDDM,departure,3c64a5,DLH82U,EDDM,LEPA,1787122225.0,1787128769,EDDM,LEPA,1787122225.0,8,DLH,Lufthansa,True,ES,EU,Europe,39.551701,2.73881,48.353802,11.7861,1215.7448490597253
EDDM,departure,3c66a3,DLH2258,EDDM,LFBD,1787122173.0,1787127567,EDDM,LFBD,1787122173.0,8,DLH,Lufthansa,True,FR,EU,Europe,44.82865,-0.715356,48.353802,11.7861,1031.0334409319134
EDDM,departure,3c666e,DLH6PF,EDDM,,1787122102.0,1787125088,EDDM,,1787122102.0,8,DLH,Lufthansa,True,,,unknown,,,48.353802,11.7861,
EDDM,departure,3c66e2,OCN7R,EDDM,,1787122055.0,1787140016,EDDM,,1787122055.0,8,OCN,Discover Airlines,True,,,unknown,,,48.353802,11.7861,
EDDM,departure,503e82,EWG84A,EDDM,EDDH,1787121994.0,1787125558,EDDM,EDDH,1787121994.0,8,EWG,Eurowings,True,DE,EU,Domestic,53.630402,9.98823,48.353802,11.7861,600.0198333228711
EDDM,departure,3c66b0,DLH9YP,EDDM,LIRF,1787121985.0,1787125856,EDDM,LIRF,1787121985.0,8,DLH,Lufthansa,True,IT,EU,Europe,41.804532,12.251998,48.353802,11.7861,729.1597800937259
EDDM,departure,300a7b,DLA2AH,EDDM,LIPZ,1787121552.0,1787123813,EDDM,LIPZ,1787121552.0,8,DLA,Air Dolomiti,True,IT,EU,Europe,45.505299,12.3519,48.353802,11.7861,319.6370516473726
EDDM,departure,3c6759,DLH49M,EDDM,LEVC,1787121471.0,1787128969,EDDM,LEVC,1787121471.0,8,DLH,Lufthansa,True,ES,EU,Europe,39.489162,-0.480961,48.353802,11.7861,1388.4707886307121
EDDM,departure,300393,DLH8ET,EDDM,LSZM,1787121283.0,1787123644,EDDM,LSZM,1787121283.0,8,DLH,Lufthansa,True,CH,EU,Europe,47.078353,9.064662,48.353802,11.7861,248.1001350801686
EDDM,departure,471a79,HAKAR,EDDM,LDPL,1787121185.0,1787123860,EDDM,LDPL,1787121185.0,8,HAK,Pegasus Helicopters,False,HR,EU,Europe,44.893501,13.9222,48.353802,11.7861,417.8758704690821
EDDM,departure,3c6585,DLH3LL,EDDM,EDDC,1787121153.0,1787123129,EDDM,EDDC,1787121153.0,8,DLH,Lufthansa,True,DE,EU,Domestic,51.134123,13.767831,48.353802,11.7861,340.34305632241814
EDDM,departure,3c66a5,DLH95N,EDDM,LEMD,1787121045.0,1787129305,EDDM,LEMD,1787121045.0,8,DLH,Lufthansa,True,ES,EU,Europe,40.493407,-3.572249,48.353802,11.7861,1496.0210543929695
EDDM,departure,440668,AUA182,EDDM,LOWW,1787120960.0,1787123156,EDDM,LOWW,1787120960.0,8,AUA,Austrian,True,AT,EU,Europe,48.110298,16.5697,48.353802,11.7861,355.28949987483753
EDDM,departure,3c65d5,DLH38J,EDDM,LPPR,1787120840.0,1787130186,EDDM,LPPR,1787120840.0,8,DLH,Lufthansa,True,PT,EU,Europe,41.2481002808,-8.68138980865,48.353802,11.7861,1790.262015170052
EDDM,departure,3c6484,DLH2TY,EDDM,EDDL,1787120558.0,1787123875,EDDM,EDDL,1787120558.0,8,DLH,Lufthansa,True,DE,EU,Domestic,51.289501,6.76678,48.353802,11.7861,485.82278259661393
EDDM,departure,300a7c,DLA66U,EDDM,LOWG,1787120556.0,1787122631,EDDM,LOWG,1787120556.0,8,DLA,Air Dolomiti,True,AT,EU,Europe,46.9911,15.4396,48.353802,11.7861,312.67052198353133
EDDM,departure,3c6652,DLH1YN,EDDM,LKPR,1787120410.0,1787122339,EDDM,LKPR,1787120410.0,8,DLH,Lufthansa,True,CZ,EU,Europe,50.100874,14.259911,48.353802,11.7861,264.56441406353673
EDDM,departure,3c66ab,DLH2VC,EDDM,LIML,1787120270.0,1787122824,EDDM,LIML,1787120270.0,8,DLH,Lufthansa,True,IT,EU,Europe,45.445099,9.27674,48.353802,11.7861,375.39368090603205
EDDM,departure,300557,DLA7JH,EDDM,LIPE,1787120214.0,1787123009,EDDM,LIPE,1787120214.0,8,DLA,Air Dolomiti,True,IT,EU,Europe,44.5354,11.2887,48.353802,11.7861,426.29115310070506
EDDM,departure,3c48f0,LHX5T,EDDM,EDDB,1787119994.0,1787122829,EDDM,EDDB,1787119994.0,8,LHX,Other / unmatched,False,DE,EU,Domestic,52.361738,13.502341,48.353802,11.7861,461.95813684339504
EDDM,departure,3c66ea,DLH1EE,EDDM,EDDF,1787119857.0,1787122047,EDDM,EDDF,1787119857.0,8,DLH,Lufthansa,True,DE,EU,Domestic,50.026706,8.55835,48.353802,11.7861,299.3253023081836
EDDM,departure,3c658b,DLH3FF,EDDM,EDDS,1787119835.0,1787121388,EDDM,EDDS,1787119835.0,8,DLH,Lufthansa,True,DE,EU,Domestic,48.689899,9.22196,48.353802,11.7861,192.49685997721903
EDDM,departure,4bce02,SXS73E,EDDM,,1787119781.0,1787126394,EDDM,,1787119781.0,8,SXS,SunExpress,False,,,unknown,,,48.353802,11.7861,
EDDM,departure,3c6442,DLH2NM,EDDM,ELLX,1787119424.0,1787122289,EDDM,ELLX,1787119424.0,8,DLH,Lufthansa,True,LU,EU,Europe,49.626845,6.212134,48.353802,11.7861,430.5074864498392
EDDM,departure,3c6444,DLH3PK,EDDM,EDDH,1787119082.0,1787122619,EDDM,EDDH,1787119082.0,7,DLH,Lufthansa,True,DE,EU,Domestic,53.630402,9.98823,48.353802,11.7861,600.0198333228711
EDDM,departure,4b028e,SWR9ZV,EDDM,LSZH,1787118869.0,1787121045,EDDM,LSZH,1787118869.0,7,SWR,Swiss,True,CH,EU,Europe,47.458056,8.548056,48.353802,11.7861,261.0790248574686
EDDM,departure,344213,ANE1316,EDDM,LEMD,1787118812.0,1787126869,EDDM,LEMD,1787118812.0,7,ANE,Air Nostrum,False,ES,EU,Europe,40.493407,-3.572249,48.353802,11.7861,1496.0210543929695
EDDM,departure,3c65d1,DLH6YA,EDDM,EPKK,1787118697.0,1787122018,EDDM,EPKK,1787118697.0,7,DLH,Lufthansa,True,PL,EU,Europe,50.077702,19.7848,48.353802,11.7861,611.4215212873963
EDDM,departure,3c6581,DLH07W,EDDM,LFLL,1787118323.0,1787121798,EDDM,LFLL,1787118323.0,7,DLH,Lufthansa,True,FR,EU,Europe,45.725996,5.090139,48.353802,11.7861,585.2212800178779
EDDM,departure,40624f,BAW1DL,EDDM,EGLL,1787118219.0,1787124595,EDDM,EGLL,1787118219.0,7,BAW,British Airways,False,GB,EU,Europe,51.470748,-0.459909,48.353802,11.7861,941.4502219841752
EDDM,departure,3c674e,DLH7KK,EDDM,EDDL,1787118039.0,1787121179,EDDM,EDDL,1787118039.0,7,DLH,Lufthansa,True,DE,EU,Domestic,51.289501,6.76678,48.353802,11.7861,485.82278259661393
EDDM,departure,3c66e4,OCN1EP,EDDM,LGRP,1787117807.0,1787126150,EDDM,LGRP,1787117807.0,7,OCN,Discover Airlines,True,GR,AS,Intercontinental,36.405399,28.086201,48.353802,11.7861,1878.6917153155403
EDDM,departure,3c65cf,DLH5JW,EDDM,LHBP,1787117557.0,1787120625,EDDM,LHBP,1787117557.0,7,DLH,Lufthansa,True,HU,EU,Europe,47.43018,19.262393,48.353802,11.7861,566.5693471360726
EDDM,departure,4baa69,THY2ZN,EDDM,,1787117436.0,1787123666,EDDM,,1787117436.0,7,THY,Turkish Airlines,False,,,unknown,,,48.353802,11.7861,
EDDM,departure,48415e,KLM34E,EDDM,EHAM,1787117087.0,1787121197,EDDM,EHAM,1787117087.0,7,KLM,KLM Royal Dutch Airlines,False,NL,EU,Europe,52.308601,4.76389,48.353802,11.7861,664.166274486877
EDDM,departure,3c66b7,OCN2SH,EDDM,LPMA,1787117031.0,1787131319,EDDM,LPMA,1787117031.0,7,OCN,Discover Airlines,True,PT,EU,Europe,32.697812,-16.774613,48.353802,11.7861,2947.8962458450114
EDDM,departure,3c6498,DLH4AN,EDDM,EDDW,1787116906.0,1787120339,EDDM,EDDW,1787116906.0,7,DLH,Lufthansa,True,DE,EU,Domestic,53.046786,8.78932,48.353802,11.7861,562.7750716084975
EDDM,departure,3c65c8,DLH6PW,EDDM,EGLL,1787116777.0,1787122918,EDDM,EGLL,1787116777.0,7,DLH,Lufthansa,True,GB,EU,Europe,51.470748,-0.459909,48.353802,11.7861,941.4502219841752
EDDM,departure,48ad19,LOT6CE,EDDM,EPWA,1787116769.0,1787120865,EDDM,EPWA,1787116769.0,7,LOT,LOT Polish Airlines,False,PL,EU,Europe,52.165699,20.9671,48.353802,11.7861,777.3312420832704
EDDM,departure,3c09f2,LHX62H,EDDM,LFPG,1787116659.0,1787121142,EDDM,LFPG,1787116659.0,7,LHX,Other / unmatched,False,FR,EU,Europe,49.00896,2.554117,48.353802,11.7861,681.24944036537
EDDM,departure,3c6446,DLH9FW,EDDM,EDDF,1787116450.0,1787118730,EDDM,EDDF,1787116450.0,7,DLH,Lufthansa,True,DE,EU,Domestic,50.026706,8.55835,48.353802,11.7861,299.3253023081836
EDDM,departure,3c6481,DLH8PL,EDDM,EDDH,1787116299.0,1787119649,EDDM,EDDH,1787116299.0,7,DLH,Lufthansa,True,DE,EU,Domestic,53.630402,9.98823,48.353802,11.7861,600.0198333228711
EDDM,departure,3c6667,DLH2X,EDDM,EDDB,1787116165.0,1787119160,EDDM,EDDB,1787116165.0,7,DLH,Lufthansa,True,DE,EU,Domestic,52.361738,13.502341,48.353802,11.7861,461.95813684339504
EDDM,departure,3c66a4,DLH3VR,EDDM,LSGG,1787115987.0,1787118933,EDDM,LSGG,1787115987.0,7,DLH,Lufthansa,True,CH,EU,Europe,46.238098,6.10895,48.353802,11.7861,488.3333081603772
EDDM,departure,501c15,CFG8EK,EDDM,EDDM,1787115866.0,1787149043,EDDM,EDDM,1787115866.0,7,CFG,Condor Flugdienst,False,DE,EU,Domestic,48.353802,11.7861,48.353802,11.7861,0.0
EDDM,departure,3003ae,DLA8268,EDDM,LIMC,1787115723.0,1787118765,EDDM,LIMC,1787115723.0,7,DLA,Air Dolomiti,True,IT,EU,Europe,45.6306,8.72811,48.353802,11.7861,381.35803391926396
EDDM,departure,39bda0,AFR73XZ,EDDM,LFPG,1787115605.0,1787119960,EDDM,LFPG,1787115605.0,7,AFR,Air France,False,FR,EU,Europe,49.00896,2.554117,48.353802,11.7861,681.24944036537
EDDM,departure,3c6441,DLH9TT,EDDM,EDDV,1787115293.0,1787118291,EDDM,EDDV,1787115293.0,6,DLH,Lufthansa,True,DE,EU,Domestic,52.461102,9.68508,48.353802,11.7861,480.3139277522467
EDDM,departure,44cdd1,BEL2654,EDDM,EBBR,1787115170.0,1787118818,EDDM,EBBR,1787115170.0,6,BEL,Brussels Airlines,True,BE,EU,Europe,50.901402,4.48444,48.353802,11.7861,596.9780711668509
EDDM,departure,452126,CFG6UE,EDDM,LEPA,1787115110.0,1787121504,EDDM,LEPA,1787115110.0,6,CFG,Condor Flugdienst,False,ES,EU,Europe,39.551701,2.73881,48.353802,11.7861,1215.7448490597253
EDDM,departure,3c644d,LHX8VV,EDDM,EDDK,1787115094.0,1787118379,EDDM,EDDK,1787115094.0,6,LHX,Other / unmatched,False,DE,EU,Domestic,50.865898,7.14274,48.353802,11.7861,435.70033074990323
EDDM,departure,3c48eb,LHX1888,EDDM,,1787114815.0,1787118500,EDDM,,1787114815.0,6,LHX,Other / unmatched,False,,,unknown,,,48.353802,11.7861,
EDDM,departure,502d24,DLH05M,EDDM,LFMN,1787114669.0,1787118779,EDDM,LFMN,1787114669.0,6,DLH,Lufthansa,True,FR,EU,Europe,43.658401,7.21587,48.353802,11.7861,629.9664294216898
EDDM,departure,3c7877,CFG5LA,EDDM,LICA,1787114318.0,1787119611,EDDM,LICA,1787114318.0,6,CFG,Condor Flugdienst,False,IT,EU,Europe,38.906214,16.246007,48.353802,11.7861,1109.6512041734875
EDDM,departure,3c6429,CFG5EH,EDDM,LGRP,1787113826.0,1787122001,EDDM,LGRP,1787113826.0,6,CFG,Condor Flugdienst,False,GR,AS,Intercontinental,36.405399,28.086201,48.353802,11.7861,1878.6917153155403
EDDM,departure,3c6548,LHX94M,EDDM,LEBL,1787113750.0,1787119948,EDDM,LEBL,1787113750.0,6,LHX,Other / unmatched,False,ES,EU,Europe,41.2971,2.07846,48.353802,11.7861,1094.6300447813323
EDDM,departure,440d92,TAY7SR,EDDM,,1787113682.0,1787117061,EDDM,,1787113682.0,6,TAY,TNT Airways,False,,,unknown,,,48.353802,11.7861,
EDDM,departure,3c65d4,DLH6VT,EDDM,EKCH,1787113585.0,1787118009,EDDM,EKCH,1787113585.0,6,DLH,Lufthansa,True,DK,EU,Europe,55.617900848389,12.656000137329,48.353802,11.7861,809.9072697989837
EDDM,departure,3c49b1,TUI87W,EDDM,,1787113461.0,1787120795,EDDM,,1787113461.0,6,TUI,Tuninter,False,,,unknown,,,48.353802,11.7861,
EDDM,departure,3c66e6,OCN29K,EDDM,,1787113373.0,1787120077,EDDM,,1787113373.0,6,OCN,Discover Airlines,True,,,unknown,,,48.353802,11.7861,
EDDM,departure,4952d1,TAP557H,EDDM,LPPT,1787113060.0,1787123029,EDDM,LPPT,1787113060.0,6,TAP,TAP Portugal,False,PT,EU,Europe,38.7813,-9.13592,48.353802,11.7861,1983.6093755737668
EDDM,departure,3c648e,DLH1EM,EDDM,LHDC,1787112974.0,1787116728,EDDM,LHDC,1787112974.0,6,DLH,Lufthansa,True,HU,EU,Europe,47.489469,21.616278,48.353802,11.7861,738.2687697204744
EDDM,departure,3c0caa,TUI50K,EDDM,LGKO,1787112894.0,1787120705,EDDM,LGKO,1787112894.0,6,TUI,Tuninter,False,GR,AS,Intercontinental,36.794523,27.09115,48.353802,11.7861,1788.72814631863
EDDM,departure,3c7439,TUI5PJ,EDDM,,1787112817.0,1787119576,EDDM,,1787112817.0,6,TUI,Tuninter,False,,,unknown,,,48.353802,11.7861,
EDDM,departure,45211e,CFG5AD,EDDM,LGKO,1787112731.0,1787120540,EDDM,LGKO,1787112731.0,6,CFG,Condor Flugdienst,False,GR,AS,Intercontinental,36.794523,27.09115,48.353802,11.7861,1788.72814631863
EDDM,departure,45ce55,SRR6118,EDDM,LGAV,1787112586.0,1787119429,EDDM,LGAV,1787112586.0,6,SRR,Star Air,False,GR,EU,Europe,37.936401,23.9445,48.353802,11.7861,1517.678423211962
EDDM,departure,3c088d,CFG6XT,EDDM,LGSA,1787112513.0,1787120787,EDDM,LGSA,1787112513.0,6,CFG,Condor Flugdienst,False,GR,EU,Europe,35.531207,24.150673,48.353802,11.7861,1749.843033315056
EDDM,departure,3c79b7,CFG9CV,EDDM,LEPA,1787112429.0,1787118461,EDDM,LEPA,1787112429.0,6,CFG,Condor Flugdienst,False,ES,EU,Europe,39.551701,2.73881,48.353802,11.7861,1215.7448490597253
EDDM,departure,3c66e5,OCN6JR,EDDM,LEPA,1787112183.0,1787118174,EDDM,LEPA,1787112183.0,6,OCN,Discover Airlines,True,ES,EU,Europe,39.551701,2.73881,48.353802,11.7861,1215.7448490597253
EDDM,departure,452113,CFG2WD,EDDM,,1787112073.0,1787116305,EDDM,,1787112073.0,6,CFG,Condor Flugdienst,False,,,unknown,,,48.353802,11.7861,
EDDM,arrival,501c15,CFG2FL,LEPA,EDDM,1787170388.0,1787176473,EDDM,LEPA,1787176473.0,23,CFG,Condor Flugdienst,False,ES,EU,Europe,39.551701,2.73881,48.353802,11.7861,1215.7448490597253
EDDM,arrival,3c6742,DLH2KK,EDDF,EDDM,1787173601.0,1787175772,EDDM,EDDF,1787175772.0,23,DLH,Lufthansa,True,DE,EU,Domestic,50.026706,8.55835,48.353802,11.7861,299.3253023081836
EDDM,arrival,4952ce,TAP556,LPPT,EDDM,1787165324.0,1787175009,EDDM,LPPT,1787175009.0,23,TAP,TAP Portugal,False,PT,EU,Europe,38.7813,-9.13592,48.353802,11.7861,1983.6093755737668
EDDM,arrival,3c49b1,TUI95G,,EDDM,1787162524.0,1787174338,EDDM,,1787174338.0,23,TUI,Tuninter,False,,,unknown,,,48.353802,11.7861,
EDDM,arrival,3c79b7,CFG9DP,LEPA,EDDM,1787167773.0,1787174194,EDDM,LEPA,1787174194.0,23,CFG,Condor Flugdienst,False,ES,EU,Europe,39.551701,2.73881,48.353802,11.7861,1215.7448490597253
EDDM,arrival,3dfa56,EDL1,,EDDM,1787172510.0,1787174087,EDDM,,1787174087.0,23,EDL,Polizeihubschrauberstaffel Bayern,False,,,unknown,,,48.353802,11.7861,
EDDM,arrival,3c0caa,TUI7H,,EDDM,1787161174.0,1787174041,EDDM,,1787174041.0,23,TUI,Tuninter,False,,,unknown,,,48.353802,11.7861,
EDDM,arrival,400a5b,BAW94DL,EGLL,EDDM,1787168836.0,1787173617,EDDM,EGLL,1787173617.0,23,BAW,British Airways,False,GB,EU,Europe,51.470748,-0.459909,48.353802,11.7861,941.4502219841752
EDDM,arrival,3c65d7,DLH3VT,EGLL,EDDM,1787168412.0,1787173249,EDDM,EGLL,1787173249.0,23,DLH,Lufthansa,True,GB,EU,Europe,51.470748,-0.459909,48.353802,11.7861,941.4502219841752
EDDM,arrival,3c09f2,LHX5E,EDDH,EDDM,1787169314.0,1787173020,EDDM,EDDH,1787173020.0,22,LHX,Other / unmatched,False,DE,EU,Domestic,53.630402,9.98823,48.353802,11.7861,600.0198333228711
EDDM,arrival,34368c,ANE1315,LEMD,EDDM,1787165356.0,1787172542,EDDM,LEMD,1787172542.0,22,ANE,Air Nostrum,False,ES,EU,Europe,40.493407,-3.572249,48.353802,11.7861,1496.0210543929695
EDDM,arrival,3cc247,AWH94A,EDDV,EDDM,1787169273.0,1787172402,EDDM,EDDV,1787172402.0,22,AWH,Other / unmatched,False,DE,EU,Domestic,52.461102,9.68508,48.353802,11.7861,480.3139277522467
EDDM,arrival,452113,CFG7CM,,EDDM,1787158200.0,1787172315,EDDM,,1787172315.0,22,CFG,Condor Flugdienst,False,,,unknown,,,48.353802,11.7861,
EDDM,arrival,3c7877,CFG4YV,,EDDM,1787168070.0,1787172236,EDDM,,1787172236.0,22,CFG,Condor Flugdienst,False,,,unknown,,,48.353802,11.7861,
EDDM,arrival,452126,CFG025,,EDDM,1787159132.0,1787172110,EDDM,,1787172110.0,22,CFG,Condor Flugdienst,False,,,unknown,,,48.353802,11.7861,
EDDM,arrival,4b028f,SWR1108,LSZH,EDDM,1787169690.0,1787172020,EDDM,LSZH,1787172020.0,22,SWR,Swiss,True,CH,EU,Europe,47.458056,8.548056,48.353802,11.7861,261.0790248574686
EDDM,arrival,3c66b5,OCN1411,LBWV,EDDM,1787164813.0,1787171896,EDDM,LBWV,1787171896.0,22,OCN,Discover Airlines,True,,,unknown,,,48.353802,11.7861,
EDDM,arrival,3c6429,CFG8VH,LGRP,EDDM,1787162353.0,1787171775,EDDM,LGRP,1787171775.0,22,CFG,Condor Flugdienst,False,GR,AS,Intercontinental,36.405399,28.086201,48.353802,11.7861,1878.6917153155403
EDDM,arrival,44d068,BEL2653,EBMB,EDDM,1787168423.0,1787171640,EDDM,EBMB,1787171640.0,22,BEL,Brussels Airlines,True,BE,EU,Europe,50.913419,4.491005,48.353802,11.7861,597.1393398635668
EDDM,arrival,48ad09,LOT355,EPWA,EDDM,1787166784.0,1787171321,EDDM,EPWA,1787171321.0,22,LOT,LOT Polish Airlines,False,PL,EU,Europe,52.165699,20.9671,48.353802,11.7861,777.3312420832704
EDDM,arrival,3c6481,DLH09F,LFPG,EDDM,1787167506.0,1787171121,EDDM,LFPG,1787171121.0,22,DLH,Lufthansa,True,FR,EU,Europe,49.00896,2.554117,48.353802,11.7861,681.24944036537
EDDM,arrival,484557,KLM53H,EHAM,EDDM,1787167050.0,1787170723,EDDM,EHAM,1787170723.0,22,KLM,KLM Royal Dutch Airlines,False,NL,EU,Europe,52.308601,4.76389,48.353802,11.7861,664.166274486877
EDDM,arrival,3c6521,LHX9JE,EHAM,EDDM,1787166630.0,1787170330,EDDM,EHAM,1787170330.0,22,LHX,Other / unmatched,False,NL,EU,Europe,52.308601,4.76389,48.353802,11.7861,664.166274486877
EDDM,arrival,3c65d2,DLH7CY,EGLL,EDDM,1787165351.0,1787170170,EDDM,EGLL,1787170170.0,22,DLH,Lufthansa,True,GB,EU,Europe,51.470748,-0.459909,48.353802,11.7861,941.4502219841752
EDDM,arrival,44a6e4,TAY6DN,EPGD,EDDM,1787165043.0,1787169973,EDDM,EPGD,1787169973.0,22,TAY,TNT Airways,False,PL,EU,Europe,54.377602,18.4662,48.353802,11.7861,813.9103280826937
EDDM,arrival,3c088d,CFG7YT,LGSA,EDDM,1787161334.0,1787169792,EDDM,LGSA,1787169792.0,22,CFG,Condor Flugdienst,False,GR,EU,Europe,35.531207,24.150673,48.353802,11.7861,1749.843033315056
EDDM,arrival,3c6581,DLH2185,EDXW,EDDM,1787165493.0,1787169725,EDDM,EDXW,1787169725.0,22,DLH,Lufthansa,True,DE,EU,Domestic,54.9132,8.34047,48.353802,11.7861,766.9211160410908
EDDM,arrival,45ce55,SRR6119,LGAV,EDDM,1787161695.0,1787169648,EDDM,LGAV,1787169648.0,22,SRR,Star Air,False,GR,EU,Europe,37.936401,23.9445,48.353802,11.7861,1517.678423211962
